state,state_abbreviation,county,fips,party,candidate,votes,fraction_votes
North Carolina,NC,Martin,37117,Republican,Ted Cruz,240,0.461
North Carolina,NC,Martin,37117,Republican,Donald Trump,14,0.424
North Carolina,NC,Martin,37117,Republican,John Kasich,5,0.049
North Carolina,NC,Martin,37117,Republican,Marco Rubio,42,0.044
North Carolina,NC,Martin,37117,Democrat,Hillary Clinton,173,0.618
North Carolina,NC,Martin,37117,Democrat,Bernie Sanders,267,0.274
North Carolina,NC,McDowell,37111,Republican,Donald Trump,752,0.412
North Carolina,NC,McDowell,37111,Republican,Ted Cruz,46,0.391
North Carolina,NC,McDowell,37111,Republican,John Kasich,21,0.087
North Carolina,NC,McDowell,37111,Republican,Marco Rubio,927,0.072
North Carolina,NC,McDowell,37111,Democrat,Bernie Sanders,190,0.49
North Carolina,NC,McDowell,37111,Democrat,Hillary Clinton,229,0.409
North Carolina,NC,Mecklenburg,37119,Republican,Donald Trump,22,0.325
North Carolina,NC,Mecklenburg,37119,Republican,Ted Cruz,630,0.302
North Carolina,NC,Mecklenburg,37119,Republican,John Kasich,2774,0.228
North Carolina,NC,Mecklenburg,37119,Republican,Marco Rubio,2067,0.121
North Carolina,NC,Mecklenburg,37119,Democrat,Hillary Clinton,548,0.603
North Carolina,NC,Mecklenburg,37119,Democrat,Bernie Sanders,229,0.383
North Carolina,NC,Mitchell,37121,Republican,Donald Trump,473,0.468
North Carolina,NC,Mitchell,37121,Republican,Ted Cruz,19,0.313
North Carolina,NC,Mitchell,37121,Republican,John Kasich,5126,0.106
North Carolina,NC,Mitchell,37121,Republican,Marco Rubio,559,0.069
North Carolina,NC,Mitchell,37121,Democrat,Bernie Sanders,0,0.579
North Carolina,NC,Mitchell,37121,Democrat,Hillary Clinton,647,0.404
North Carolina,NC,Montgomery,37123,Republican,Donald Trump,1380,0.518
North Carolina,NC,Montgomery,37123,Republican,Ted Cruz,328,0.325
North Carolina,NC,Montgomery,37123,Republican,John Kasich,31,0.077
North Carolina,NC,Montgomery,37123,Republican,Marco Rubio,784,0.046
North Carolina,NC,Montgomery,37123,Democrat,Hillary Clinton,2548,0.549
North Carolina,NC,Montgomery,37123,Democrat,Bernie Sanders,30683,0.355
North Carolina,NC,Moore,37125,Republican,Donald Trump,2,0.407
North Carolina,NC,Moore,37125,Republican,Ted Cruz,444,0.329
North Carolina,NC,Moore,37125,Republican,John Kasich,5,0.172
North Carolina,NC,Moore,37125,Republican,Marco Rubio,164,0.065
North Carolina,NC,Moore,37125,Democrat,Hillary Clinton,149,0.588
North Carolina,NC,Moore,37125,Democrat,Bernie Sanders,1450,0.37
North Carolina,NC,Nash,37127,Republican,Ted Cruz,64,0.428
North Carolina,NC,Nash,37127,Republican,Donald Trump,1086,0.41
North Carolina,NC,Nash,37127,Republican,John Kasich,31,0.071
North Carolina,NC,Nash,37127,Republican,Marco Rubio,3229,0.063
North Carolina,NC,Nash,37127,Democrat,Hillary Clinton,468,0.658
North Carolina,NC,Nash,37127,Democrat,Bernie Sanders,1140,0.282
North Carolina,NC,New Hanover,37129,Republican,Donald Trump,0,0.444
North Carolina,NC,New Hanover,37129,Republican,Ted Cruz,205,0.251
North Carolina,NC,New Hanover,37129,Republican,John Kasich,1454,0.181
North Carolina,NC,New Hanover,37129,Republican,Marco Rubio,177,0.095
North Carolina,NC,New Hanover,37129,Democrat,Bernie Sanders,3588,0.486
North Carolina,NC,New Hanover,37129,Democrat,Hillary Clinton,592,0.484
North Carolina,NC,Northampton,37131,Republican,Donald Trump,349,0.541
North Carolina,NC,Northampton,37131,Republican,Ted Cruz,304,0.314
North Carolina,NC,Northampton,37131,Republican,John Kasich,189,0.058
North Carolina,NC,Northampton,37131,Republican,Marco Rubio,2032,0.05
North Carolina,NC,Northampton,37131,Democrat,Hillary Clinton,32,0.684
North Carolina,NC,Northampton,37131,Democrat,Bernie Sanders,868,0.229
North Carolina,NC,Onslow,37133,Republican,Donald Trump,847,0.484
North Carolina,NC,Onslow,37133,Republican,Ted Cruz,633,0.33
North Carolina,NC,Onslow,37133,Republican,John Kasich,156,0.086
North Carolina,NC,Onslow,37133,Republican,Marco Rubio,593,0.067
North Carolina,NC,Onslow,37133,Democrat,Hillary Clinton,1885,0.542
North Carolina,NC,Onslow,37133,Democrat,Bernie Sanders,209,0.382
North Carolina,NC,Orange,37135,Republican,Ted Cruz,44,0.342
North Carolina,NC,Orange,37135,Republican,Donald Trump,19995,0.275
North Carolina,NC,Orange,37135,Republican,John Kasich,2987,0.22
North Carolina,NC,Orange,37135,Republican,Marco Rubio,1314,0.137
North Carolina,NC,Orange,37135,Democrat,Bernie Sanders,322,0.499
North Carolina,NC,Orange,37135,Democrat,Hillary Clinton,486,0.484
North Carolina,NC,Pamlico,37137,Republican,Donald Trump,2372,0.509
North Carolina,NC,Pamlico,37137,Republican,Ted Cruz,427,0.283
North Carolina,NC,Pamlico,37137,Republican,John Kasich,1133,0.118
North Carolina,NC,Pamlico,37137,Republican,Marco Rubio,284,0.064
North Carolina,NC,Pamlico,37137,Democrat,Hillary Clinton,40,0.53
North Carolina,NC,Pamlico,37137,Democrat,Bernie Sanders,75,0.389
North Carolina,NC,Pasquotank,37139,Republican,Donald Trump,0,0.472
North Carolina,NC,Pasquotank,37139,Republican,Ted Cruz,262,0.325
North Carolina,NC,Pasquotank,37139,Republican,John Kasich,0,0.095
North Carolina,NC,Pasquotank,37139,Republican,Marco Rubio,412,0.082
North Carolina,NC,Pasquotank,37139,Democrat,Hillary Clinton,783,0.652
North Carolina,NC,Pasquotank,37139,Democrat,Bernie Sanders,246,0.298
North Carolina,NC,Pender,37141,Republican,Donald Trump,1545,0.525
North Carolina,NC,Pender,37141,Republican,Ted Cruz,6228,0.289
North Carolina,NC,Pender,37141,Republican,John Kasich,452,0.099
North Carolina,NC,Pender,37141,Republican,Marco Rubio,690,0.063
North Carolina,NC,Pender,37141,Democrat,Hillary Clinton,517,0.564
North Carolina,NC,Pender,37141,Democrat,Bernie Sanders,315,0.368
North Carolina,NC,Perquimans,37143,Republican,Donald Trump,50,0.441
North Carolina,NC,Perquimans,37143,Republican,Ted Cruz,358,0.322
North Carolina,NC,Perquimans,37143,Republican,John Kasich,213,0.123
North Carolina,NC,Perquimans,37143,Republican,Marco Rubio,5202,0.082
North Carolina,NC,Perquimans,37143,Democrat,Hillary Clinton,847,0.514
North Carolina,NC,Perquimans,37143,Democrat,Bernie Sanders,11,0.348
North Carolina,NC,Person,37145,Republican,Donald Trump,5049,0.457
North Carolina,NC,Person,37145,Republican,Ted Cruz,691,0.419
North Carolina,NC,Person,37145,Republican,Marco Rubio,327,0.052
North Carolina,NC,Person,37145,Republican,John Kasich,1199,0.048
North Carolina,NC,Person,37145,Democrat,Hillary Clinton,153,0.51
North Carolina,NC,Person,37145,Democrat,Bernie Sanders,120,0.371
North Carolina,NC,Pitt,37147,Republican,Ted Cruz,63,0.427
North Carolina,NC,Pitt,37147,Republican,Donald Trump,300,0.361
North Carolina,NC,Pitt,37147,Republican,John Kasich,95,0.107
North Carolina,NC,Pitt,37147,Republican,Marco Rubio,72,0.075
North Carolina,NC,Pitt,37147,Democrat,Hillary Clinton,173,0.57
North Carolina,NC,Pitt,37147,Democrat,Bernie Sanders,163,0.363
North Carolina,NC,Polk,37149,Republican,Donald Trump,137,0.462
North Carolina,NC,Polk,37149,Republican,Ted Cruz,995,0.323
North Carolina,NC,Polk,37149,Republican,John Kasich,2196,0.129
North Carolina,NC,Polk,37149,Republican,Marco Rubio,10661,0.061
North Carolina,NC,Polk,37149,Democrat,Bernie Sanders,23,0.487
North Carolina,NC,Polk,37149,Democrat,Hillary Clinton,201,0.477
North Carolina,NC,Randolph,37151,Republican,Donald Trump,558,0.428
North Carolina,NC,Randolph,37151,Republican,Ted Cruz,6127,0.423
North Carolina,NC,Randolph,37151,Republican,John Kasich,1316,0.069
North Carolina,NC,Randolph,37151,Republican,Marco Rubio,988,0.053
North Carolina,NC,Randolph,37151,Democrat,Hillary Clinton,428,0.466
North Carolina,NC,Randolph,37151,Democrat,Bernie Sanders,161,0.458
North Carolina,NC,Richmond,37153,Republican,Donald Trump,28,0.551
North Carolina,NC,Richmond,37153,Republican,Ted Cruz,116,0.317
North Carolina,NC,Richmond,37153,Republican,John Kasich,3551,0.058
North Carolina,NC,Richmond,37153,Republican,Marco Rubio,22,0.049
North Carolina,NC,Richmond,37153,Democrat,Hillary Clinton,614,0.571
North Carolina,NC,Richmond,37153,Democrat,Bernie Sanders,53,0.31
North Carolina,NC,Robeson,37155,Republican,Donald Trump,877,0.508
North Carolina,NC,Robeson,37155,Republican,Ted Cruz,150,0.324
North Carolina,NC,Robeson,37155,Republican,Marco Rubio,322,0.067
North Carolina,NC,Robeson,37155,Republican,John Kasich,50,0.052
North Carolina,NC,Robeson,37155,Democrat,Hillary Clinton,1432,0.51
North Carolina,NC,Robeson,37155,Democrat,Bernie Sanders,163,0.314
North Carolina,NC,Rockingham,37157,Republican,Donald Trump,76,0.44
North Carolina,NC,Rockingham,37157,Republican,Ted Cruz,862,0.399
North Carolina,NC,Rockingham,37157,Republican,John Kasich,4079,0.069
North Carolina,NC,Rockingham,37157,Republican,Marco Rubio,1586,0.063
North Carolina,NC,Rockingham,37157,Democrat,Hillary Clinton,574,0.544
North Carolina,NC,Rockingham,37157,Democrat,Bernie Sanders,8284,0.365
North Carolina,NC,Rowan,37159,Republican,Donald Trump,3073,0.461
North Carolina,NC,Rowan,37159,Republican,Ted Cruz,387,0.371
North Carolina,NC,Rowan,37159,Republican,John Kasich,150,0.088
North Carolina,NC,Rowan,37159,Republican,Marco Rubio,413,0.054
North Carolina,NC,Rowan,37159,Democrat,Hillary Clinton,45,0.527
North Carolina,NC,Rowan,37159,Democrat,Bernie Sanders,9,0.416
North Carolina,NC,Rutherford,37161,Republican,Donald Trump,45,0.491
North Carolina,NC,Rutherford,37161,Republican,Ted Cruz,108,0.343
North Carolina,NC,Rutherford,37161,Republican,John Kasich,273,0.081
North Carolina,NC,Rutherford,37161,Republican,Marco Rubio,6941,0.064
North Carolina,NC,Rutherford,37161,Democrat,Hillary Clinton,261,0.46
North Carolina,NC,Rutherford,37161,Democrat,Bernie Sanders,957,0.445
North Carolina,NC,Sampson,37163,Republican,Donald Trump,1523,0.481
North Carolina,NC,Sampson,37163,Republican,Ted Cruz,90,0.4
North Carolina,NC,Sampson,37163,Republican,John Kasich,1497,0.052
North Carolina,NC,Sampson,37163,Republican,Marco Rubio,743,0.041
North Carolina,NC,Sampson,37163,Democrat,Hillary Clinton,17153,0.657
North Carolina,NC,Sampson,37163,Democrat,Bernie Sanders,124,0.269
North Carolina,NC,Scotland,37165,Republican,Donald Trump,376,0.489
North Carolina,NC,Scotland,37165,Republican,Ted Cruz,1553,0.316
North Carolina,NC,Scotland,37165,Republican,John Kasich,187,0.091
North Carolina,NC,Scotland,37165,Republican,Marco Rubio,69399,0.064
North Carolina,NC,Scotland,37165,Democrat,Hillary Clinton,90,0.63
North Carolina,NC,Scotland,37165,Democrat,Bernie Sanders,1075,0.269
North Carolina,NC,Stanly,37167,Republican,Donald Trump,889,0.492
North Carolina,NC,Stanly,37167,Republican,Ted Cruz,67,0.341
North Carolina,NC,Stanly,37167,Republican,John Kasich,141,0.071
North Carolina,NC,Stanly,37167,Republican,Marco Rubio,881,0.055
North Carolina,NC,Stanly,37167,Democrat,Hillary Clinton,591,0.491
North Carolina,NC,Stanly,37167,Democrat,Bernie Sanders,255,0.414
North Carolina,NC,Stokes,37169,Republican,Donald Trump,58,0.46
North Carolina,NC,Stokes,37169,Republican,Ted Cruz,1878,0.412
North Carolina,NC,Stokes,37169,Republican,John Kasich,196,0.063
North Carolina,NC,Stokes,37169,Republican,Marco Rubio,217,0.04
North Carolina,NC,Stokes,37169,Democrat,Hillary Clinton,828,0.478
North Carolina,NC,Stokes,37169,Democrat,Bernie Sanders,1208,0.44
North Carolina,NC,Surry,37171,Republican,Donald Trump,113,0.443
North Carolina,NC,Surry,37171,Republican,Ted Cruz,575,0.405
North Carolina,NC,Surry,37171,Republican,John Kasich,29,0.08
North Carolina,NC,Surry,37171,Republican,Marco Rubio,5811,0.049
North Carolina,NC,Surry,37171,Democrat,Hillary Clinton,332,0.475
North Carolina,NC,Surry,37171,Democrat,Bernie Sanders,316,0.44
North Carolina,NC,Swain,37173,Republican,Donald Trump,317,0.455
North Carolina,NC,Swain,37173,Republican,Ted Cruz,11600,0.329
North Carolina,NC,Swain,37173,Republican,John Kasich,771,0.097
North Carolina,NC,Swain,37173,Republican,Marco Rubio,149,0.084
North Carolina,NC,Swain,37173,Democrat,Bernie Sanders,8619,0.512
North Carolina,NC,Swain,37173,Democrat,Hillary Clinton,315,0.41
North Carolina,NC,Transylvania,37175,Republican,Ted Cruz,1046,0.371
North Carolina,NC,Transylvania,37175,Republican,Donald Trump,85,0.335
North Carolina,NC,Transylvania,37175,Republican,John Kasich,211,0.181
North Carolina,NC,Transylvania,37175,Republican,Marco Rubio,1944,0.08
North Carolina,NC,Transylvania,37175,Democrat,Bernie Sanders,5283,0.499
North Carolina,NC,Transylvania,37175,Democrat,Hillary Clinton,590,0.458
North Carolina,NC,Tyrrell,37177,Republican,Donald Trump,317,0.442
North Carolina,NC,Tyrrell,37177,Republican,Ted Cruz,1830,0.354
North Carolina,NC,Tyrrell,37177,Republican,Marco Rubio,1355,0.085
North Carolina,NC,Tyrrell,37177,Republican,John Kasich,562,0.078
North Carolina,NC,Tyrrell,37177,Democrat,Hillary Clinton,5555,0.493
North Carolina,NC,Tyrrell,37177,Democrat,Bernie Sanders,884,0.365
North Carolina,NC,Union,37179,Republican,Donald Trump,9115,0.397
North Carolina,NC,Union,37179,Republican,Ted Cruz,550,0.387
North Carolina,NC,Union,37179,Republican,John Kasich,20,0.117
North Carolina,NC,Union,37179,Republican,Marco Rubio,870,0.078
North Carolina,NC,Union,37179,Democrat,Hillary Clinton,212,0.558
North Carolina,NC,Union,37179,Democrat,Bernie Sanders,12886,0.406
North Carolina,NC,Vance,37181,Republican,Donald Trump,1959,0.503
North Carolina,NC,Vance,37181,Republican,Ted Cruz,320,0.344
North Carolina,NC,Vance,37181,Republican,Marco Rubio,421,0.059
North Carolina,NC,Vance,37181,Republican,John Kasich,811,0.056
North Carolina,NC,Vance,37181,Democrat,Hillary Clinton,2115,0.64
North Carolina,NC,Vance,37181,Democrat,Bernie Sanders,1094,0.28
North Carolina,NC,Wake,37183,Republican,Ted Cruz,115,0.404
North Carolina,NC,Wake,37183,Republican,Donald Trump,642,0.293
North Carolina,NC,Wake,37183,Republican,John Kasich,2995,0.18
North Carolina,NC,Wake,37183,Republican,Marco Rubio,97,0.103
North Carolina,NC,Wake,37183,Democrat,Hillary Clinton,15,0.534
North Carolina,NC,Wake,37183,Democrat,Bernie Sanders,349,0.448
North Carolina,NC,Warren,37185,Republican,Donald Trump,143,0.535
North Carolina,NC,Warren,37185,Republican,Ted Cruz,87,0.304
North Carolina,NC,Warren,37185,Republican,John Kasich,29,0.086
North Carolina,NC,Warren,37185,Republican,Marco Rubio,205,0.051
North Carolina,NC,Warren,37185,Democrat,Hillary Clinton,1823,0.7
North Carolina,NC,Warren,37185,Democrat,Bernie Sanders,740,0.245
North Carolina,NC,Washington,37187,Republican,Ted Cruz,303,0.482
North Carolina,NC,Washington,37187,Republican,Donald Trump,13559,0.397
North Carolina,NC,Washington,37187,Republican,John Kasich,7,0.054
North Carolina,NC,Washington,37187,Republican,Marco Rubio,256,0.045
North Carolina,NC,Washington,37187,Democrat,Hillary Clinton,2858,0.621
North Carolina,NC,Washington,37187,Democrat,Bernie Sanders,39,0.27
North Carolina,NC,Watauga,37189,Republican,Ted Cruz,171,0.372
North Carolina,NC,Watauga,37189,Republican,Donald Trump,311,0.318
North Carolina,NC,Watauga,37189,Republican,John Kasich,1078,0.146
North Carolina,NC,Watauga,37189,Republican,Marco Rubio,122,0.127
North Carolina,NC,Watauga,37189,Democrat,Bernie Sanders,0,0.685
North Carolina,NC,Watauga,37189,Democrat,Hillary Clinton,4198,0.296
North Carolina,NC,Wayne,37191,Republican,Donald Trump,12,0.425
North Carolina,NC,Wayne,37191,Republican,Ted Cruz,1947,0.422
North Carolina,NC,Wayne,37191,Republican,John Kasich,231,0.064
North Carolina,NC,Wayne,37191,Republican,Marco Rubio,238,0.062
North Carolina,NC,Wayne,37191,Democrat,Hillary Clinton,193,0.625
North Carolina,NC,Wayne,37191,Democrat,Bernie Sanders,2578,0.295
North Carolina,NC,Wilkes,37193,Republican,Donald Trump,346,0.466
North Carolina,NC,Wilkes,37193,Republican,Ted Cruz,1310,0.374
North Carolina,NC,Wilkes,37193,Republican,John Kasich,970,0.082
North Carolina,NC,Wilkes,37193,Republican,Marco Rubio,0,0.051
North Carolina,NC,Wilkes,37193,Democrat,Hillary Clinton,1010,0.504
North Carolina,NC,Wilkes,37193,Democrat,Bernie Sanders,579,0.426
North Carolina,NC,Wilson,37195,Republican,Ted Cruz,461,0.441
North Carolina,NC,Wilson,37195,Republican,Donald Trump,1323,0.41
North Carolina,NC,Wilson,37195,Republican,John Kasich,173,0.073
North Carolina,NC,Wilson,37195,Republican,Marco Rubio,312,0.054
North Carolina,NC,Wilson,37195,Democrat,Hillary Clinton,12031,0.642
North Carolina,NC,Wilson,37195,Democrat,Bernie Sanders,586,0.294
North Carolina,NC,Yadkin,37197,Republican,Donald Trump,209,0.443
North Carolina,NC,Yadkin,37197,Republican,Ted Cruz,68,0.41
North Carolina,NC,Yadkin,37197,Republican,John Kasich,40,0.082
North Carolina,NC,Yadkin,37197,Republican,Marco Rubio,387,0.036
North Carolina,NC,Yadkin,37197,Democrat,Hillary Clinton,181,0.48
North Carolina,NC,Yadkin,37197,Democrat,Bernie Sanders,354,0.452
North Carolina,NC,Yancey,37199,Republican,Donald Trump,1976,0.407
North Carolina,NC,Yancey,37199,Republican,Ted Cruz,296,0.399
North Carolina,NC,Yancey,37199,Republican,John Kasich,2496,0.098
North Carolina,NC,Yancey,37199,Republican,Marco Rubio,203,0.057
North Carolina,NC,Yancey,37199,Democrat,Bernie Sanders,128,0.495
North Carolina,NC,Yancey,37199,Democrat,Hillary Clinton,183,0.405
Ohio,OH,Adams,39001,Republican,Donald Trump,634,0.482
Ohio,OH,Adams,39001,Republican,John Kasich,222,0.321
Ohio,OH,Adams,39001,Republican,Ted Cruz,61,0.157
Ohio,OH,Adams,39001,Republican,Marco Rubio,420,0.014
Ohio,OH,Adams,39001,Democrat,Hillary Clinton,827,0.568
Ohio,OH,Adams,39001,Democrat,Bernie Sanders,400,0.413
Ohio,OH,Allen,39003,Republican,John Kasich,1201,0.426
Ohio,OH,Allen,39003,Republican,Donald Trump,76,0.352
Ohio,OH,Allen,39003,Republican,Ted Cruz,63,0.181
Ohio,OH,Allen,39003,Republican,Marco Rubio,200,0.021
Ohio,OH,Allen,39003,Democrat,Hillary Clinton,65,0.566
Ohio,OH,Allen,39003,Democrat,Bernie Sanders,28117,0.421
Ohio,OH,Ashland,39005,Republican,John Kasich,41,0.446
Ohio,OH,Ashland,39005,Republican,Donald Trump,67,0.329
Ohio,OH,Ashland,39005,Republican,Ted Cruz,133,0.175
Ohio,OH,Ashland,39005,Republican,Marco Rubio,560,0.024
Ohio,OH,Ashland,39005,Democrat,Bernie Sanders,2790,0.495
Ohio,OH,Ashland,39005,Democrat,Hillary Clinton,112,0.491
Ohio,OH,Ashtabula,39007,Republican,Donald Trump,192,0.442
Ohio,OH,Ashtabula,39007,Republican,John Kasich,612,0.379
Ohio,OH,Ashtabula,39007,Republican,Ted Cruz,486,0.132
Ohio,OH,Ashtabula,39007,Republican,Marco Rubio,201,0.022
Ohio,OH,Ashtabula,39007,Democrat,Hillary Clinton,237,0.549
Ohio,OH,Ashtabula,39007,Democrat,Bernie Sanders,1051,0.439
Ohio,OH,Athens,39009,Republican,Donald Trump,506,0.424
Ohio,OH,Athens,39009,Republican,John Kasich,59,0.404
Ohio,OH,Athens,39009,Republican,Ted Cruz,673,0.119
Ohio,OH,Athens,39009,Republican,Marco Rubio,457,0.031
Ohio,OH,Athens,39009,Democrat,Bernie Sanders,1239,0.612
Ohio,OH,Athens,39009,Democrat,Hillary Clinton,110,0.382
Ohio,OH,Auglaize,39011,Republican,John Kasich,249,0.438
Ohio,OH,Auglaize,39011,Republican,Donald Trump,1375,0.375
Ohio,OH,Auglaize,39011,Republican,Ted Cruz,566,0.155
Ohio,OH,Auglaize,39011,Republican,Marco Rubio,1187,0.018
Ohio,OH,Auglaize,39011,Democrat,Hillary Clinton,403,0.51
Ohio,OH,Auglaize,39011,Democrat,Bernie Sanders,97,0.471
Ohio,OH,Belmont,39013,Republican,Donald Trump,41,0.493
Ohio,OH,Belmont,39013,Republican,John Kasich,976,0.278
Ohio,OH,Belmont,39013,Republican,Ted Cruz,662,0.182
Ohio,OH,Belmont,39013,Republican,Marco Rubio,1215,0.032
Ohio,OH,Belmont,39013,Democrat,Hillary Clinton,18,0.531
Ohio,OH,Belmont,39013,Democrat,Bernie Sanders,10,0.435
Ohio,OH,Brown,39015,Republican,Donald Trump,162,0.495
